A,0.7312468886375427,0.7955980896949768,0.6365032196044922,0.7182251811027527,0.5652607679367065,0.5767428874969482,0.5350685715675354,0.46223267912864685,0.5345453023910522,0.3723541498184204,0.5995200872421265,0.451555073261261,0.5722581148147583,0.34497684240341187,0.5636695623397827,0.4623991847038269,0.5741703510284424,0.5212000012397766,0.6623445153236389,0.4530138373374939,0.6395280361175537,0.34730011224746704,0.6224592924118042,0.4798639714717865,0.6350821256637573,0.5220769643783569,0.7312547564506531,0.47056469321250916,0.7134361863136292,0.38707679510116577,0.6923808455467224,0.5164991021156311,0.7035845518112183,0.5556581020355225,0.8035682439804077,0.5018705725669861,0.786484956741333,0.43894463777542114,0.7570360898971558,0.5298821926116943,0.7578941583633423,0.5661963224411011
A,0.7626856565475464,0.764857292175293,0.6720826029777527,0.6845991611480713,0.6110978126525879,0.5388258099555969,0.5817874073982239,0.41506463289260864,0.5674622058868408,0.31445765495300293,0.6456530690193176,0.40423887968063354,0.6290488243103027,0.29743656516075134,0.631357729434967,0.4085637331008911,0.6379287838935852,0.46078935265541077,0.7098352909088135,0.4018125832080841,0.6940110325813293,0.29422450065612793,0.6888086199760437,0.4297090172767639,0.7006954550743103,0.45749199390411377,0.778411865234375,0.41880592703819275,0.7700071930885315,0.3403029441833496,0.7581738233566284,0.4724555015563965,0.7651937007904053,0.5016506910324097,0.849210262298584,0.4488283097743988,0.8354807496070862,0.3789151906967163,0.8184807300567627,0.4704861044883728,0.8233198523521423,0.5020995140075684
A,0.762394368648529,0.7647231221199036,0.6717219948768616,0.6943395137786865,0.6099854111671448,0.5443212985992432,0.5802536010742188,0.41952529549598694,0.5731256604194641,0.3170855939388275,0.6465690732002258,0.40641850233078003,0.6312937140464783,0.29197239875793457,0.6287804841995239,0.40071770548820496,0.636201024055481,0.46021145582199097,0.7093650698661804,0.40515726804733276,0.6962547898292542,0.29524266719818115,0.6875191330909729,0.4348795413970947,0.6963379979133606,0.46842992305755615,0.7780659198760986,0.4203532338142395,0.770424485206604,0.3388487994670868,0.7573609352111816,0.473906010389328,0.7639383673667908,0.5052647590637207,0.8481090664863586,0.4493252635002136,0.8376624584197998,0.37550806999206543,0.818467378616333,0.4659665822982788,0.821651041507721,0.4984795153141022
A,0.7769094705581665,0.7382442951202393,0.6913155913352966,0.6793720126152039,0.6234070062637329,0.5387704968452454,0.595227837562561,0.4083126187324524,0.5916212797164917,0.30121910572052,0.6654307842254639,0.38936954736709595,0.649925708770752,0.2656956911087036,0.652741551399231,0.3851330578327179,0.6631366014480591,0.4444202184677124,0.7304467558860779,0.3853241503238678,0.7162511944770813,0.26860880851745605,0.7098835706710815,0.4104893207550049,0.7208390831947327,0.44123575091362,0.797335147857666,0.40308520197868347,0.7894871830940247,0.31934040784835815,0.7769508361816406,0.45405113697052,0.7839798927307129,0.47812122106552124,0.8668598532676697,0.4322318732738495,0.8555395603179932,0.3655911087989807,0.8350383043289185,0.4554256200790405,0.836685061454773,0.48120078444480896
A,0.7750294208526611,0.7382692098617554,0.6882627010345459,0.6701727509498596,0.6214908361434937,0.5247758626937866,0.5919324159622192,0.3964906930923462,0.5906512141227722,0.29055333137512207,0.6669430732727051,0.38255760073661804,0.6508691310882568,0.26693564653396606,0.6503457427024841,0.3866996765136719,0.6608571410179138,0.44253209233283997,0.7306946516036987,0.3827769458293915,0.7164767384529114,0.27266043424606323,0.7066709399223328,0.4195147156715393,0.7177267074584961,0.4477643370628357,0.7967753410339355,0.4018620252609253,0.7883406281471252,0.3198229968547821,0.7724716067314148,0.4559183716773987,0.7799589037895203,0.48102450370788574,0.8648377656936646,0.43071290850639343,0.8526660799980164,0.358950138092041,0.8311919569969177,0.4494938254356384,0.8333848714828491,0.4770904779434204
A,0.7840316295623779,0.7316471338272095,0.6936722993850708,0.6710464954376221,0.6232285499572754,0.5306664705276489,0.597021222114563,0.3995037376880646,0.594338059425354,0.29356294870376587,0.6717599630355835,0.3869245946407318,0.6549694538116455,0.25963497161865234,0.6564878821372986,0.3818177878856659,0.6683571338653564,0.4393112361431122,0.7364839911460876,0.3865065574645996,0.7212457656860352,0.2715657651424408,0.7150768637657166,0.41753262281417847,0.7274993062019348,0.4415939152240753,0.8026536703109741,0.404030442237854,0.7922332286834717,0.31383758783340454,0.7815537452697754,0.4497978091239929,0.7922320365905762,0.46999630331993103,0.8722002506256104,0.42975661158561707,0.855480432510376,0.35660460591316223,0.8386549353599548,0.44647157192230225,0.8462339639663696,0.4693673551082611
A,0.7829751968383789,0.732694149017334,0.6948303580284119,0.6658220887184143,0.6265854835510254,0.5254946947097778,0.5977956056594849,0.3953673541545868,0.594435453414917,0.28834670782089233,0.6739304661750793,0.3877495527267456,0.6561810970306396,0.26174044609069824,0.6572816371917725,0.37922826409339905,0.6696680188179016,0.43942052125930786,0.7373108267784119,0.38752537965774536,0.7225773930549622,0.27014878392219543,0.7156128883361816,0.41336631774902344,0.72845858335495,0.4432260990142822,0.8026501536369324,0.4049074649810791,0.7937350869178772,0.3147583603858948,0.7808695435523987,0.445101261138916,0.7901133894920349,0.4698972702026367,0.8711032271385193,0.43149659037590027,0.8588975071907043,0.3518657088279724,0.8389697074890137,0.4379824101924896,0.8422966003417969,0.4666188657283783
A,0.7864124774932861,0.7350118160247803,0.7001085877418518,0.6709256172180176,0.6291496753692627,0.5264760851860046,0.5984094738960266,0.39544689655303955,0.5974035263061523,0.28855541348457336,0.6757293343544006,0.3823067545890808,0.6584486961364746,0.2604306936264038,0.6608256697654724,0.3836987614631653,0.6738027930259705,0.43739768862724304,0.7401297688484192,0.38120806217193604,0.7241830825805664,0.26746052503585815,0.7175754308700562,0.4159432649612427,0.7318623065948486,0.43840014934539795,0.8067784309387207,0.39865267276763916,0.7960936427116394,0.3107069134712219,0.7840707302093506,0.44796696305274963,0.7957888245582581,0.46857044100761414,0.8764110803604126,0.424589604139328,0.8607622981071472,0.34956562519073486,0.8418693542480469,0.43992599844932556,0.8483893275260925,0.46542736887931824
A,0.7958770394325256,0.73981773853302,0.7068846821784973,0.676592230796814,0.6347016096115112,0.536634624004364,0.6039491891860962,0.40494346618652344,0.6002076864242554,0.2941294312477112,0.6791813373565674,0.3858253061771393,0.6626729965209961,0.26468008756637573,0.6657429337501526,0.3840409815311432,0.6776027083396912,0.4423130750656128,0.7428823709487915,0.38401371240615845,0.7275833487510681,0.273795485496521,0.723399817943573,0.42052677273750305,0.7339513897895813,0.44809797406196594,0.8081942200660706,0.39922264218330383,0.7984136343002319,0.31197232007980347,0.7879120707511902,0.4489947259426117,0.7953349947929382,0.47424328327178955,0.8774145841598511,0.4235326945781708,0.863406240940094,0.35053083300590515,0.8452549576759338,0.44196584820747375,0.8475818634033203,0.46938446164131165
A,0.7958024740219116,0.7438262701034546,0.7078793048858643,0.6790081262588501,0.6353432536125183,0.5376170873641968,0.6027854084968567,0.40606892108917236,0.598049521446228,0.2957181930541992,0.6831693649291992,0.38999852538108826,0.6648584008216858,0.2679312825202942,0.667765200138092,0.38843461871147156,0.6808791756629944,0.44480493664741516,0.7461971640586853,0.3892829120159149,0.7290874123573303,0.27366721630096436,0.7240709662437439,0.4214482009410858,0.7369499802589417,0.44701164960861206,0.811130702495575,0.40624406933784485,0.8015301823616028,0.3154630661010742,0.7902080416679382,0.45238617062568665,0.7996248602867126,0.4749559760093689,0.8798171281814575,0.4320615828037262,0.8670366406440735,0.35507962107658386,0.8477537631988525,0.4465135335922241,0.850934624671936,0.4738638401031494
